design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,A_width_ratio,A_actual_width,A_attack_angle_deg,B_width_ratio,B_actual_width,B_attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,measured_noise_variance,cardboard_measured_mean,carpet_measured_mean,cardboard_measured_std,carpet_measured_std,cardboard_measured_sem_var,carpet_measured_sem_var,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,individual_critic_sources,individual_ensemble_mean,individual_ensemble_std,individual_ensemble_robustness,individual_ensemble_disagreement,individual_own_robustness,individual_own_cardboard_q,individual_own_carpet_q,individual_mean_q_disagreement,individual_cardboard_mean,individual_cardboard_std,individual_carpet_mean,individual_carpet_std,individual_own_rank,individual_ensemble_rank,individual_calibrated_score,individual_calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,design_mode,optimizer_width_ratio,optimizer_attack_angle_deg,full_design,objective,objective_score,proposal_objective,proposal_score,gp_mean,gp_std,gp_cardboard_mean,gp_cardboard_std,gp_carpet_mean,gp_carpet_std,design_value_robustness,design_value_uncertainty,design_value_cardboard_mean,design_value_cardboard_std,design_value_carpet_mean,design_value_carpet_std,design_value_expected_improvement,design_value_ucb_score,design_value_interpolation,design_value_measured_space_distance,expected_improvement,ucb_score,exploratory_ucb_score,gated_uncertainty_score,targeted_exploration_score,performance_gate,novelty_distance,novelty_bonus,target_novelty_score,target_novelty_bonus,boundary_score,boundary_penalty,extrapolation_penalty,acquisition_score,critic_prior_contribution,critic_prior_validity,individual_critic_prior_contribution,individual_critic_prior_validity,critic_objective_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost
,,,,0.56171053647995,4.814661741256714,28.466434478759766,0.56171053647995,4.814661741256714,28.466434478759766,0.56171053647995,4.814661741256714,28.466434478759766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.56171053647995,28.466434478759766,,calibrated,7.247472993660488,design_value_gated_uncertainty,7.247472993660488,9.221137990936707,5.08320497682442,,,,,9.85822582244873,6.616610371008152,9.539832181703927,6.603998230645464,10.813407130078271,6.567745153287655,0.18152936269948483,23.091446564465034,False,0.151754363377889,0.18152936269948483,23.091446564465034,23.431139584603862,7.247472993660488,9.562730605707713,0.6500840336326987,0.11323100671294321,0.3396930201388296,0.39247286565532574,1.9623643282766288,0.36101436614990234,0.7220287322998047,0.7587718168894451,7.247472993660488,0.0,0.0,0.0,0.0,,0.11323100671294321,0.5327981210450116,0.56171053647995,28.466434478759766,0.0,False,0,5,0.2482457160949707,0.9488811492919922,-7.247472993660488
,,,,0.7502568364143372,6.4307728835514615,2.8769381046295166,0.7502568364143372,6.4307728835514615,2.8769381046295166,0.7502568364143372,6.4307728835514615,2.8769381046295166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.7502568364143372,2.8769381046295166,,calibrated,7.61388899373647,design_value_gated_uncertainty,7.61388899373647,4.139590009202292,6.686193601839373,,,,,4.107788801193237,10.054420856835685,1.437362688109065,8.511402981896909,12.119066874661772,8.525806392828333,0.24607532007554767,24.216630514864608,True,0.0,0.24607532007554767,24.216630514864608,24.81892208775517,7.61388899373647,15.510608123057885,0.21460228870838605,0.20076385763018753,0.6022915728905626,0.885848013184778,4.42924006592389,0.0,0.0,0.0,7.61388899373647,0.0,0.0,0.0,0.0,,0.20076385763018753,0.6812236850195827,0.7502568364143372,2.8769381046295166,0.0,False,0,6,0.6672374606132507,0.09589793533086777,-7.61388899373647
,,,,0.648827850818634,5.561381578445435,26.594396591186523,0.648827850818634,5.561381578445435,26.594396591186523,0.648827850818634,5.561381578445435,26.594396591186523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.648827850818634,26.594396591186523,,calibrated,10.578980201723056,design_value_gated_uncertainty,10.578980201723056,10.122798982436416,7.000687970090629,,,,,11.38478946685791,8.52319881161609,11.294935581642706,8.528072117758917,11.654352582879806,8.51453061704412,0.6997452286473378,28.43118709009009,True,0.0,0.6997452286473378,28.43118709009009,28.687835003057558,10.578980201723056,12.662746948535263,0.755518228206494,0.08554930432248822,0.2566479129674647,0.25867015404093885,1.2933507702046942,0.0,0.0,0.0,10.578980201723056,0.0,0.0,0.0,0.0,,0.08554930432248822,0.40275907758646934,0.648827850818634,26.594396591186523,0.0,False,0,7,0.44183966517448425,0.886479914188385,-10.578980201723056
,,,,0.7638540267944336,6.547320229666574,9.79418659210205,0.7638540267944336,6.547320229666574,9.79418659210205,0.7638540267944336,6.547320229666574,9.79418659210205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.7638540267944336,9.79418659210205,,calibrated,13.801673709614859,design_value_gated_uncertainty,13.801673709614859,8.387433761966188,7.8459516936618465,,,,,10.428690910339355,10.225893524680401,10.242477056372861,10.219080283011076,10.98733129620717,10.219138466929383,0.9656024560895824,30.88047795970016,True,0.0,0.9656024560895824,30.88047795970016,31.817379137036955,13.801673709614859,16.951080084175754,0.6920165101504588,0.31230039244559876,0.9369011773367963,0.8236027663821027,4.118013831910513,0.0,0.0,0.0,13.801673709614859,0.0,0.0,0.0,0.0,,0.31230039244559876,0.5220983006135509,0.7638540267944336,9.79418659210205,0.0,False,0,8,0.697453498840332,0.3264728784561157,-13.801673709614859
,,,,0.7802676558494568,6.688008478709629,6.604048728942871,0.7802676558494568,6.688008478709629,6.604048728942871,0.7802676558494568,6.688008478709629,6.604048728942871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.7802676558494568,6.604048728942871,,calibrated,13.299168369887639,design_value_gated_uncertainty,13.299168369887639,7.748580363232252,7.80315490568733,,,,,9.103005647659302,10.207998557442082,8.285621994373672,10.075894310863978,11.555155902199836,10.076601458158681,0.7504321288875302,29.519002762543465,True,0.0,0.7504321288875302,29.519002762543465,30.251560845433982,13.299168369887639,17.475306537867276,0.5908954978314481,0.2441860276301727,0.732558082890518,0.9983113137020736,4.991556568510368,0.0,0.0,0.0,13.299168369887639,0.0,0.0,0.0,0.0,,0.2441860276301727,0.5826592758262485,0.7802676558494568,6.604048728942871,0.0,False,0,9,0.7339281439781189,0.22013495862483978,-13.299168369887639
,,,,0.48671755194664,4.1718647309712,4.796867847442627,0.48671755194664,4.1718647309712,4.796867847442627,0.48671755194664,4.1718647309712,4.796867847442627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.48671755194664,4.796867847442627,,calibrated,9.722088848036972,design_value_gated_uncertainty,9.722088848036972,6.332275048527311,7.689757638554726,,,,,7.383506655693054,9.957944832252167,6.969094696602543,9.921074689427938,8.626741641450314,9.925709590465864,0.4888411386757061,27.29939632019739,False,0.31840544011857774,0.4888411386757061,27.29939632019739,28.055219653126738,9.722088848036972,15.210852406353496,0.4488055868175423,0.25194111097644994,0.7558233329293498,0.9998116221541903,4.999058110770951,0.0,0.0,1.5920272005928888,9.722088848036972,0.0,0.0,0.0,0.0,,0.25194111097644994,0.8801260849384381,0.48671755194664,4.796867847442627,0.0,False,0,10,0.0815945714712143,0.15989559888839722,-9.722088848036972
,,,,0.6030451059341431,5.1689580508640836,13.955794334411621,0.6030451059341431,5.1689580508640836,13.955794334411621,0.6030451059341431,5.1689580508640836,13.955794334411621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.6030451059341431,13.955794334411621,,calibrated,13.383603263407531,design_value_gated_uncertainty,13.383603263407531,8.524440124007507,7.8473634219889545,,,,,10.86195993423462,10.22995258757945,10.847369633983188,10.229910059469052,10.905732328600308,10.229911874564676,1.0450440979159428,31.32186510939352,False,0.05989976459079319,1.0450440979159428,31.32186510939352,32.31683594065411,13.383603263407531,16.228387175781084,0.7219162173021698,0.3316569437535302,0.9949708312605907,0.7164886855193883,3.5824434275969415,0.0,0.0,0.29949882295396596,13.383603263407531,0.0,0.0,0.0,0.0,,0.3316569437535302,0.6006188487668622,0.6030451059341431,13.955794334411621,0.0,False,0,11,0.3401001989841461,0.46519315242767334,-13.383603263407531
,,,,0.5698894262313843,4.884766510554722,24.473291397094727,0.5698894262313843,4.884766510554722,24.473291397094727,0.5698894262313843,4.884766510554722,24.473291397094727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.5698894262313843,24.473291397094727,,calibrated,12.522925842841271,design_value_gated_uncertainty,12.522925842841271,8.952580879123177,7.734420382147224,,,,,10.829092979431152,9.894920527209448,10.759582551641358,9.895154307742974,11.037624547163526,9.892733294186218,0.9504931269251693,30.61893403385005,False,0.13357905281914606,0.9504931269251693,30.61893403385005,31.10165302715004,12.522925842841271,15.296358303503863,0.7197114971225795,0.1609063310999961,0.48271899329998835,0.6724119591064714,3.3620597955323572,0.0,0.0,0.6678952640957303,12.522925842841271,0.0,0.0,0.0,0.0,,0.1609063310999961,0.5348254687520826,0.5698894262313843,24.473291397094727,0.0,False,0,12,0.26642102003097534,0.8157764077186584,-12.522925842841271
,,,,0.5369824767112732,4.602706943239484,3.8840725421905518,0.5369824767112732,4.602706943239484,3.8840725421905518,0.5369824767112732,4.602706943239484,3.8840725421905518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.5369824767112732,3.8840725421905518,,calibrated,6.6366466860838695,design_value_gated_uncertainty,6.6366466860838695,4.862752561878661,7.398567961596496,,,,,5.184535503387451,9.50217138718782,4.427055629275866,9.37387288111745,7.456974464040258,9.387375846263035,0.2445766551100177,24.18887827776309,False,0.2067056073082818,0.2445766551100177,24.18887827776309,24.706278047704647,6.6366466860838695,13.46675210784341,0.2812058272313568,0.1724665899805188,0.5173997699415565,0.7403949762700271,3.701974881350136,0.0,0.0,1.033528036541409,6.6366466860838695,0.0,0.0,0.0,0.0,,0.1724665899805188,0.8392251815632231,0.5369824767112732,3.8840725421905518,0.0,False,0,13,0.19329439103603363,0.12946908175945282,-6.6366466860838695
,,,,0.49124911427497864,4.210706693785531,17.957040786743164,0.49124911427497864,4.210706693785531,17.957040786743164,0.49124911427497864,4.210706693785531,17.957040786743164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.49124911427497864,17.957040786743164,,calibrated,11.419516401779006,design_value_gated_uncertainty,11.419516401779006,8.549105469226705,7.847303893758138,,,,,10.93519139289856,10.229278888774838,10.93182665705311,10.229279147250502,10.94528745329882,10.229274202003651,1.05859372861711,31.393749170448235,False,0.3083353016111586,1.05859372861711,31.393749170448235,32.443749170448235,11.419516401779006,14.21425711067172,0.7267900563392067,0.35792338658112577,1.0499999999999998,0.5585713763456074,2.792856881728037,0.0,0.0,1.5416765080557928,11.419516401779006,0.0,0.0,0.0,0.0,,0.35792338658112577,0.7022181260809204,0.49124911427497864,17.957040786743164,0.0,False,0,14,0.09166475385427475,0.5985680222511292,-11.419516401779006
,,,,0.8346338272094727,7.154004233224051,18.04863739013672,0.8346338272094727,7.154004233224051,18.04863739013672,0.8346338272094727,7.154004233224051,18.04863739013672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.8346338272094727,18.04863739013672,,calibrated,14.730002099625768,design_value_gated_uncertainty,14.730002099625768,8.58401765268613,7.84726033713545,,,,,11.094201803207397,10.2286011829884,11.121434424718867,10.228594030424789,11.085125173491777,10.228576113084335,1.088710160809894,31.5514041691842,True,0.0,1.088710160809894,31.5514041691842,32.45091788873135,14.730002099625768,17.418207969793972,0.7371873414481087,0.29983790651571546,0.8995137195471463,0.8832112672007443,4.416056336003721,0.0,0.0,0.0,14.730002099625768,0.0,0.0,0.0,0.0,,0.29983790651571546,0.29983790651571546,0.8346338272094727,18.04863739013672,0.0,False,0,15,0.8547419309616089,0.6016212701797485,-14.730002099625768
